,btc_row_id,btc_id,btc_dt,btc_low,btc_high,btc_open,btc_close,btc_volume,btc_macd,btc_macd_single,btc_rsi,btc_bollinger_bands_sma,btc_bollinger_bands_lower_band,btc_bollinger_bands_upper_band,btc_obv,btc_ichimoku_chikou_span,btc_ichimoku_kijun_sen,btc_ichimoku_tenkan_sen,btc_ichimoku_senkou_span_a,btc_ichimoku_senkou_span_b,btc_stoch_oscillator,btc_stoch_signal,btc_stoch_percent_j,btc_aroon_up,btc_aroon_down,btc_aroon_oscillator,btc_sma5,btc_sma10,btc_sma30,btc_ema5,btc_ema10,btc_ema30,target
79,79,BTC_USDT,2021-01-18,34783.0,37434.54,35823.85,36610.62,57078604.0,2921.0488,3476.746,60.585354,35228.273,28172.29,42284.26,461457568.0,47150.79,32302.5,35802.95,21129.127,18746.48,60.96386,56.724495,48.24576,60.0,4.0,60.0,36872.453,36950.625,31780.857,36528.316,36349.676,32312.062,35894.65
80,80,BTC_USDT,2021-01-19,35871.69,37839.2,36623.19,35894.65,66669348.0,2690.189,3319.4348,58.183254,35578.793,29149.568,42008.02,394788224.0,48577.4,32662.586,35196.5,21345.254,18786.53,56.457317,53.544094,47.717648,56.0,4.0,56.0,36219.633,36530.98,32194.393,36317.094,36266.945,32543.197,35482.96
81,81,BTC_USDT,2021-01-20,33408.0,36404.87,35927.02,35482.96,83714664.0,2445.8174,3144.7112,56.788998,35906.926,30246.621,41567.23,311073568.0,47925.74,33179.105,36240.0,22099.469,19156.064,53.28879,49.597782,42.215767,52.0,4.0,52.0,35967.05,36261.086,32620.03,36039.05,36124.402,32732.86,30841.82
82,82,BTC_USDT,2021-01-21,30096.53,35596.45,35482.96,30841.82,101844952.0,1856.2523,2887.0195,43.9908,35982.51,30644.309,41320.715,209228608.0,49171.45,33854.91,35088.266,23312.5,20471.16,45.403633,33.069023,8.399801,48.0,4.0,48.0,34933.195,35801.4,32854.48,34306.64,35163.934,32610.857,32969.66
83,83,BTC_USDT,2021-01-22,28863.91,33799.5,30856.51,32969.66,73663568.0,1542.9305,2618.2017,49.59899,36021.77,30785.287,41258.25,282892160.0,52098.25,33872.1,34471.953,24087.555,21378.555,36.873596,27.953989,10.11477,44.0,4.0,40.0,34359.94,35692.06,33178.96,33860.98,34764.973,32634.006,32074.95
84,84,BTC_USDT,2021-01-23,31312.27,33431.78,32936.47,32074.95,33504806.0,1208.4944,2336.2603,47.447662,35974.867,30616.057,41333.68,249387360.0,51586.06,33872.1,34287.125,24087.555,21378.555,27.5668,21.677385,9.898559,40.0,4.0,40.0,33452.81,35162.63,33456.832,33265.637,34275.88,32597.938,32220.31
85,85,BTC_USDT,2021-01-24,30923.06,33057.11,32074.32,32220.31,29504198.0,944.2955,2057.8672,47.84348,35986.07,30659.736,41312.402,278891552.0,55878.33,34622.758,33407.16,24087.555,21552.285,26.392284,29.545477,35.851864,36.0,4.0,36.0,32717.94,34468.785,33707.82,32917.195,33902.14,32573.574,32275.9
86,86,BTC_USDT,2021-01-25,31906.83,34823.59,32255.92,32275.9,57954272.0,730.9754,1792.4889,48.004765,35902.6,30401.502,41403.7,336845824.0,55872.91,34899.785,33351.555,24573.928,22009.676,26.649893,28.726816,32.88066,32.0,4.0,32.0,32076.527,34021.79,33902.03,32703.43,33606.46,32554.37,32490.94
87,87,BTC_USDT,2021-01-26,30833.68,32885.0,32216.1,32490.94,47735848.0,572.66815,1548.5248,48.666065,35689.39,30009.36,41369.426,384581696.0,57415.48,34930.984,33351.555,24774.523,22257.2,29.72222,30.894367,33.238663,28.0,12.0,16.0,32406.352,33669.773,34108.76,32632.6,33403.637,32550.277,30363.05
88,88,BTC_USDT,2021-01-27,29252.34,32550.24,32486.92,30363.05,82984928.0,272.36603,1293.293,42.85739,35236.027,29378.074,41093.977,301596768.0,54115.72,34930.984,33351.555,24878.75,22438.03,28.331974,25.374739,19.460266,24.0,8.0,16.0,31885.03,33122.484,34218.324,31876.084,32850.805,32409.166,33350.57
89,89,BTC_USDT,2021-01-28,29836.73,33746.12,30384.0,33350.57,70325936.0,272.30334,1089.0951,51.59321,34873.555,29511.969,40235.14,371922688.0,48893.56,34930.984,32634.39,26880.652,24351.184,28.430706,29.023012,30.207624,20.0,4.0,16.0,32140.154,32796.48,34417.676,32367.578,32941.67,32469.902,34258.12
90,90,BTC_USDT,2021-01-29,31912.0,38380.0,33354.29,34258.12,138913408.0,341.54825,939.5857,53.89889,34581.906,29782.16,39381.65,510836096.0,49694.85,34930.984,33621.953,27904.607,25237.055,30.51219,37.13882,50.392082,16.0,4.0,16.0,32547.717,32632.828,34596.805,32997.758,33181.023,32585.271,34291.45
91,91,BTC_USDT,2021-01-30,32862.57,34922.02,34258.12,34291.45,45466340.0,394.56635,830.58185,53.985573,34387.383,29880.602,38894.164,556302460.0,47071.98,35375.953,33621.953,28242.51,25237.055,39.28571,51.69529,76.51446,12.0,68.0,-56.0,32950.83,32513.678,34775.844,33428.99,33382.92,32695.348,33103.96
92,92,BTC_USDT,2021-01-31,32200.0,34325.32,34275.54,33103.96,38154716.0,336.87985,731.84143,50.352882,34270.645,29757.89,38783.4,518147712.0,46310.0,35375.953,33816.17,28251.105,25279.926,47.197727,52.759068,63.88175,8.0,64.0,-56.0,33073.43,32739.89,34901.637,33320.65,33332.2,32721.709,33537.99
93,93,BTC_USDT,2021-02-01,32305.45,34682.76,33108.61,33537.99,63827664.0,322.46805,649.96674,51.633926,34244.39,29721.016,38767.766,581975360.0,46121.94,35375.953,33816.17,29431.26,26396.6,51.563637,50.236557,47.582397,4.0,60.0,-56.0,33708.418,32796.723,34946.754,33393.094,33369.617,32774.37,35489.92
94,94,BTC_USDT,2021-02-02,33437.31,35960.52,33515.65,35489.92,42379884.0,463.2117,612.6158,57.00675,34150.426,29816.494,38484.355,624355260.0,45170.08,35375.953,33816.17,31675.203,28265.496,52.476746,54.434616,58.350353,4.0,56.0,-56.0,34136.29,33138.223,35029.32,34092.035,33755.125,32949.57,37633.95
95,95,BTC_USDT,2021-02-03,35387.0,37653.11,35477.97,37633.95,46897940.0,739.2357,637.93976,62.000122,34074.188,30052.988,38095.383,671253180.0,49601.29,35108.117,33816.17,32672.512,29053.82,58.324535,70.30244,94.25823,4.0,52.0,-52.0,34811.453,33679.586,35217.242,35272.676,34460.367,33251.79,36971.58
96,96,BTC_USDT,2021-02-04,36193.1,38682.56,37638.93,36971.58,64092944.0,894.2308,689.19794,59.6935,34085.473,30033.197,38137.746,607160260.0,48415.66,35078.406,33967.45,32702.887,29053.82,68.73055,81.45462,106.90274,4.0,48.0,-48.0,35347.48,34149.152,35318.117,35838.977,34916.95,33491.773,38271.81
97,97,BTC_USDT,2021-02-05,36551.6,38296.78,36940.46,38271.81,39773992.0,1109.197,773.19775,62.63239,34198.508,29824.344,38572.668,646934270.0,50384.42,34471.953,34259.645,32758.84,29053.82,80.627754,90.126205,109.12311,12.0,44.0,-32.0,36381.05,34727.24,35368.676,36649.918,35526.926,33800.164,39200.0
98,98,BTC_USDT,2021-02-06,38230.28,40934.27,38291.98,39200.0,65364216.0,1339.0214,886.3625,64.61583,34366.71,29520.383,39213.04,712298500.0,48358.98,34899.09,36423.133,33246.992,29053.82,86.457245,87.79092,90.45826,100.0,40.0,60.0,37513.453,35610.934,35360.996,37499.945,36194.758,34148.54,38814.4
99,99,BTC_USDT,2021-02-07,37322.11,39694.0,39209.12,38814.4,58152820.0,1473.0632,1003.70264,63.116985,34476.9,29340.006,39613.793,654145660.0,48732.36,34899.09,36567.133,33424.992,29053.82,88.48926,87.55067,85.67347,96.0,36.0,60.0,38178.348,36157.316,35301.477,37938.098,36671.055,34449.562,46359.36
100,100,BTC_USDT,2021-02-08,38020.78,46599.0,38814.4,46359.36,112703776.0,2163.172,1235.5966,75.22613,35000.137,27711.16,42289.11,766849410.0,48889.17,37731.453,39399.5,33911.32,29053.82,87.96121,88.54206,89.70376,100.0,32.0,68.0,39923.43,37367.44,35510.418,40745.184,38432.566,35217.938,46453.22
101,101,BTC_USDT,2021-02-09,45001.0,48108.9,46379.22,46453.22,97150928.0,2686.6914,1525.8156,75.33462,35548.65,26710.453,44386.844,864000380.0,50940.44,38486.406,40207.17,34009.75,29053.82,88.88553,90.56385,93.920494,100.0,28.0,72.0,41819.758,38583.617,35786.13,42647.863,39890.867,35942.793,44816.95
102,102,BTC_USDT,2021-02-10,43762.78,47300.0,46472.74,44816.95,102666240.0,2935.71,1807.7944,69.61154,36247.402,26818.19,45676.617,761334140.0,52386.42,38486.406,40773.1,34009.75,29053.82,89.90441,90.607315,92.013115,96.0,24.0,72.0,43128.785,39754.918,36098.734,43370.89,40786.516,36515.32,47974.24
103,103,BTC_USDT,2021-02-11,44020.6,48634.66,44814.71,47974.24,76853632.0,3349.2183,2116.079,73.75469,36997.633,26413.98,47581.285,838187780.0,54887.34,38749.285,42010.83,34097.29,29053.82,90.30752,89.75138,88.63912,100.0,20.0,80.0,44883.633,41198.543,36562.44,44905.34,42093.375,37254.605,47340.41
104,104,BTC_USDT,2021-02-12,46161.55,48982.14,48006.69,47340.41,76997576.0,3584.4624,2409.7559,71.64297,37760.906,26525.63,48996.18,761190140.0,55858.02,38923.023,42587.62,34046.004,29183.0,89.92534,89.41731,88.40127,100.0,16.0,84.0,46588.836,42383.59,36894.812,45717.03,43047.383,37905.3,47150.79
105,105,BTC_USDT,2021-02-13,46275.0,48094.12,47307.97,47150.79,52356652.0,3712.7954,2670.3638,70.98813,38507.43,26867.13,50147.73,708833540.0,57790.97,38923.023,42766.87,34052.727,29386.016,90.31797,91.78521,94.71969,96.0,12.0,84.0,46747.12,43335.273,37161.215,46194.95,43793.457,38501.785,48577.4
106,106,BTC_USDT,2021-02-14,47037.0,49600.0,47157.96,48577.4,54746056.0,3884.8337,2913.2576,72.9885,39322.504,27266.236,51378.773,763579580.0,57248.2,39231.953,43461.055,33929.543,29706.365,90.77773,91.13068,91.83657,100.0,8.0,92.0,47171.957,44495.855,37555.6,46989.098,44663.266,39151.824,47925.74
107,107,BTC_USDT,2021-02-15,45792.0,48993.3,48601.67,47925.74,79540904.0,3923.3657,3115.2793,70.59406,40094.246,27910.635,52277.855,684038660.0,61179.99,39231.953,43461.055,34709.555,29744.0,91.284836,90.938614,90.24617,96.0,4.0,92.0,47793.715,45461.25,37952.754,47301.312,45256.44,39717.883,49171.45
108,108,BTC_USDT,2021-02-16,47052.61,50300.0,47905.96,49171.45,94493976.0,4008.2168,3293.8667,72.45436,41034.664,29099.729,52969.6,778532670.0,59000.84,39581.953,44160.39,34471.586,29744.0,91.3743,92.05359,93.412186,100.0,4.0,100.0,48033.156,46458.395,38397.273,47924.69,45968.26,40327.79,52098.25
109,109,BTC_USDT,2021-02-17,48975.77,52594.1,49171.45,52098.25,89111584.0,4262.4946,3487.5923,76.25519,41972.047,29659.475,54284.62,867644220.0,55638.21,40923.22,48178.44,34172.027,29744.0,92.00299,93.01678,95.04434,100.0,16.0,84.0,48984.727,47786.78,38913.527,49315.88,47082.805,41087.176,51586.06
110,110,BTC_USDT,2021-02-18,50928.19,52522.09,52112.7,51586.06,53673596.0,4372.2817,3664.5303,74.32247,42838.445,30381.246,55295.645,813970620.0,56900.99,40923.22,48178.44,34079.613,29744.0,93.14852,94.37518,96.82852,96.0,12.0,84.0,49871.777,48309.45,39436.574,50072.605,47901.58,41764.523,55878.33
111,111,BTC_USDT,2021-02-19,50785.84,56273.6,51585.0,55878.33,98422584.0,4750.8735,3881.7988,79.10252,43917.79,30882.479,56953.1,912393220.0,58893.02,42762.97,50147.1,34014.96,29744.0,94.53148,96.20247,99.54446,100.0,8.0,92.0,51331.965,49251.96,40116.418,52007.848,49351.895,42675.09,55872.91
112,112,BTC_USDT,2021-02-20,54000.0,57559.51,55902.76,55872.91,81627256.0,4992.918,4104.0225,79.08251,45056.24,32020.43,58092.047,830765950.0,57662.26,43405.926,51675.758,34125.67,29744.0,95.00329,94.43221,93.290054,100.0,4.0,96.0,52921.4,50357.56,40950.79,53296.2,50537.535,43526.562,57415.48
113,113,BTC_USDT,2021-02-21,55484.47,58320.0,55872.91,57415.48,61000472.0,5248.7085,4332.96,80.588295,46250.113,33279.1,59221.12,891766460.0,58053.0,43786.17,52056.0,34141.27,29744.0,95.225365,95.04143,94.67354,100.0,4.0,100.0,54570.207,51301.68,41765.65,54669.293,51788.07,44422.62,54115.72
114,114,BTC_USDT,2021-02-22,48010.0,57489.07,57413.78,54115.72,202277072.0,5126.071,4491.582,69.12501,47181.402,34771.926,59590.88,689489340.0,58075.0,44078.367,52056.0,34141.27,29744.0,91.86109,86.109634,74.60673,96.0,4.0,96.0,54973.7,51979.21,42500.34,54484.77,52211.277,45047.984,48893.56
115,115,BTC_USDT,2021-02-23,45000.0,54195.4,54117.67,48893.56,196287696.0,4554.9883,4504.263,55.63687,47744.383,36121.867,59366.9,493201664.0,57369.42,45116.0,51660.0,33782.688,29744.0,82.81797,67.30286,36.272633,92.0,4.0,92.0,54435.2,52153.49,43056.117,52621.03,51608.06,45296.086,49694.85
116,116,BTC_USDT,2021-02-24,47012.37,51347.54,48893.56,49694.85,82245600.0,4119.571,4427.3247,57.022614,48380.547,37844.215,58916.875,575447300.0,54086.66,45260.0,51660.0,34276.47,29744.0,67.36486,48.682083,11.316531,88.0,4.0,84.0,53198.504,52265.234,43636.75,51645.637,51260.203,45579.875,47071.98
117,117,BTC_USDT,2021-02-25,46719.5,52019.28,49678.34,47071.98,82378328.0,3522.2532,4246.3105,51.36659,48820.555,39326.082,58315.027,493068928.0,54376.24,45260.0,51660.0,34498.953,29744.0,48.715286,30.160912,-6.9478345,84.0,4.0,84.0,51438.316,52179.86,44122.78,50121.086,50498.707,45676.14,46310.0
118,118,BTC_USDT,2021-02-26,44122.21,48448.57,47046.15,46310.0,95758048.0,2953.345,3987.7173,49.820534,49176.055,40667.88,57684.227,397310880.0,52319.8,45312.727,51221.105,34596.062,29744.0,34.13061,23.548838,2.3852901,80.0,4.0,80.0,49217.223,51893.715,44654.348,48850.723,49737.125,45717.035,46121.94
119,119,BTC_USDT,2021-02-27,45000.0,48388.98,46320.0,46121.94,56930212.0,2458.961,3681.966,49.425144,49541.43,42313.168,56769.69,340380672.0,51328.05,45878.656,51221.105,34596.062,29953.42,22.908758,15.016525,-0.7679411,76.0,4.0,76.0,47618.465,51296.082,45080.06,47941.13,49079.816,45743.16,45170.08
120,120,BTC_USDT,2021-02-28,43000.0,46615.78,46116.19,45170.08,81218848.0,1967.6686,3339.1067,47.375687,49481.97,42131.44,56832.496,259161840.0,55016.76,46853.5,50660.0,34596.062,30304.295,17.706139,14.553056,8.246888,72.0,4.0,72.0,46873.77,50654.484,45443.793,47017.445,48368.957,45706.184,49601.29
121,121,BTC_USDT,2021-03-01,44953.2,49777.0,45170.08,49601.29,75908416.0,1913.8162,3054.0486,56.432682,49639.37,42421.383,56857.36,335070240.0,55855.27,47256.55,50660.0,34462.14,30445.24,17.7831,23.779718,35.772957,68.0,4.0,68.0,46855.06,50026.78,45954.12,47878.727,48593.016,45957.48,48415.66
122,122,BTC_USDT,2021-03-02,47070.27,50199.99,49589.37,48415.66,58233784.0,1755.2343,2794.2856,53.766323,49819.305,42918.715,56719.9,276836480.0,55773.96,47435.8,50244.535,34522.926,30474.79,23.066994,30.868206,46.47063,64.0,4.0,64.0,47123.793,49281.055,46464.51,48057.703,48560.77,46116.074,50384.42
123,123,BTC_USDT,2021-03-03,48112.99,52605.81,48415.66,50384.42,78667160.0,1768.0387,2589.0364,57.36837,49939.816,43088.312,56791.32,355503616.0,57620.8,47821.055,48597.7,34365.8,30586.695,32.287174,42.2136,62.066452,60.0,4.0,56.0,47938.68,48577.95,47026.06,48833.277,48892.344,46391.453,48358.98
124,124,BTC_USDT,2021-03-04,47525.0,51760.36,50381.7,48358.98,78293136.0,1596.3484,2390.4988,52.809914,49990.742,43202.434,56779.055,277210496.0,58747.99,47821.055,47802.906,35661.113,31563.0,37.530796,39.51058,43.47015,56.0,4.0,56.0,48386.086,48002.277,47455.027,48675.18,48795.367,46518.39,48732.36
125,125,BTC_USDT,2021-03-05,46325.0,49421.65,48373.49,48732.36,54720004.0,1473.4264,2207.0842,53.542763,50069.824,43379.547,56760.098,331930496.0,58743.33,48170.39,47802.906,35733.113,31919.0,40.641277,40.199657,39.31641,52.0,4.0,52.0,49098.543,47986.156,47824.973,48694.24,48783.91,46661.227,48889.17
126,126,BTC_USDT,2021-03-06,47142.35,49184.93,48751.31,48889.17,36783744.0,1372.838,2040.235,53.866795,50085.41,43407.68,56763.145,368714240.0,58723.02,50660.0,47802.906,38565.477,34274.5,38.885506,36.94628,33.067837,48.0,76.0,-28.0,48956.117,47905.59,48222.227,48759.215,48803.05,46804.965,50940.44
127,127,BTC_USDT,2021-03-07,48878.15,51445.0,48907.84,50940.44,39978192.0,1442.0187,1920.5918,57.99418,50236.15,43624.445,56847.848,408692416.0,58988.73,50660.0,47802.906,39346.79,35029.45,40.23326,43.553844,50.19501,44.0,72.0,-28.0,49461.074,48292.434,48644.516,49486.293,49191.668,47071.77,52386.42
128,128,BTC_USDT,2021-03-08,49284.87,52386.42,50976.19,52386.42,57147344.0,1595.1356,1855.5005,60.665688,50396.895,43740.375,57053.418,465839776.0,57066.0,50660.0,47802.906,39629.754,35029.45,46.50958,59.02861,84.06667,40.0,68.0,-28.0,49861.477,48900.08,49084.062,50453.0,49772.53,47414.65,54887.34
129,129,BTC_USDT,2021-03-09,51860.78,54888.0,52372.57,54887.34,60133080.0,1896.4243,1863.6853,64.8317,50536.35,43630.89,57441.81,525972864.0,58209.0,50660.0,49920.6,40380.06,35467.406,60.709618,79.5464,117.21997,36.0,64.0,-28.0,51167.15,49776.617,49619.83,51931.113,50702.496,47896.758,55858.02
130,130,BTC_USDT,2021-03-10,53000.0,57372.37,54876.63,55858.02,85139128.0,2188.298,1928.6079,66.3226,50749.95,43473.51,58026.387,611112000.0,59113.17,50660.0,51848.688,40755.324,35806.42,76.558304,91.09989,120.18308,32.0,60.0,-28.0,52592.277,50845.41,49936.45,53240.082,51639.863,48410.39,57790.97
131,131,BTC_USDT,2021-03-11,54321.0,58127.81,55892.18,57790.97,83617080.0,2546.2317,2052.1326,69.129166,50845.58,43258.414,58432.746,694729090.0,57987.69,50660.0,52226.406,40844.95,35849.57,88.796684,95.74376,109.6379,28.0,56.0,-28.0,54372.637,51664.38,50314.375,54757.043,52758.246,49015.586,57248.2
132,132,BTC_USDT,2021-03-12,55060.0,58062.58,57825.55,57248.2,90422720.0,2754.3494,2192.576,67.42987,50914.344,43123.96,58704.727,604306370.0,55949.53,50660.0,52226.406,41346.504,36518.586,93.55036,93.807434,94.32158,24.0,52.0,-28.0,55634.19,52547.633,50728.75,55587.43,53574.6,49546.723,61179.99
133,133,BTC_USDT,2021-03-13,56000.0,61799.0,57247.04,61179.99,82752896.0,3199.6628,2393.9934,72.67065,51102.57,42548.5,59656.637,687059260.0,58069.5,52399.5,54062.0,41346.504,37035.105,95.25774,96.22202,98.15059,100.0,48.0,52.0,57392.902,53627.188,51168.94,57451.617,54957.4,50297.258,59000.84
134,134,BTC_USDT,2021-03-14,59000.84,61707.47,61183.63,59000.84,51441400.0,3338.2566,2582.846,66.30284,51346.824,42203.84,60489.812,635617860.0,58120.31,52399.5,54470.676,41871.17,38060.91,93.81896,91.42742,86.64434,96.0,44.0,52.0,58215.6,54691.375,51557.62,57968.023,55692.57,50858.777,55638.21
135,135,BTC_USDT,2021-03-15,54628.58,60629.27,59000.84,55638.21,97420248.0,3140.5547,2694.3877,57.875305,51684.06,42431.016,60937.098,538197570.0,59780.84,52399.5,55338.574,44550.832,39225.15,89.247925,80.09432,61.787125,92.0,40.0,52.0,58171.64,55381.96,51840.535,57191.418,55682.688,51167.13,56900.99
136,136,BTC_USDT,2021-03-16,53297.88,56912.99,55600.0,56900.99,76137440.0,3050.6045,2765.631,59.934834,52044.363,42570.645,61518.086,614335040.0,60010.44,52399.5,55541.938,44550.832,39225.15,80.72087,70.64086,50.48085,88.0,36.0,52.0,57993.645,56183.14,52117.99,57094.61,55904.195,51537.055,58893.02
137,137,BTC_USDT,2021-03-17,54162.36,58973.0,56898.21,58893.02,57561280.0,3104.2747,2833.3599,63.007393,52635.418,43002.668,62268.168,671896320.0,59849.87,52399.5,56829.89,46455.035,41815.562,73.55098,69.917755,62.6513,84.0,32.0,52.0,58322.61,56978.4,52483.562,57694.08,56447.617,52011.633,57662.26
138,138,BTC_USDT,2021-03-18,57057.0,60081.0,58913.31,57662.26,58499572.0,3012.7673,2869.2412,59.948444,53203.03,43792.78,62613.28,613396740.0,63562.97,52399.5,57399.5,47540.84,42735.54,71.61216,74.27786,79.60927,80.0,28.0,52.0,57619.062,57505.984,52766.59,57683.473,56668.46,52376.19,58053.0
139,139,BTC_USDT,2021-03-19,56305.0,59450.0,57670.66,58053.0,59440156.0,2937.9102,2882.975,60.602398,53799.582,44754.95,62844.215,672836860.0,62957.99,52399.5,57548.438,47921.086,43146.984,73.50169,76.30946,81.92501,76.0,24.0,52.0,57429.496,57822.55,52965.082,57806.65,56920.195,52742.438,58075.0
140,140,BTC_USDT,2021-03-20,57820.98,59867.5,58039.83,58075.0,51725688.0,2847.536,2875.8872,60.641365,54444.83,46144.094,62745.562,724562560.0,63143.05,52399.5,57548.438,48067.184,43146.984,74.5165,72.96217,69.85352,72.0,20.0,52.0,57916.855,58044.246,53181.383,57896.098,57130.16,53086.473,57369.42
141,141,BTC_USDT,2021-03-21,55500.0,58592.99,58080.62,57369.42,57023268.0,2687.9937,2838.3086,58.638237,54833.234,46751.316,62915.156,667539330.0,61399.17,52399.5,57548.438,48388.0,43146.984,73.115364,70.07446,63.992653,68.0,16.0,52.0,58010.54,58002.094,53231.086,57720.54,57173.664,53362.793,54086.66
142,142,BTC_USDT,2021-03-22,53700.0,58470.14,57386.17,54086.66,56017084.0,2270.4912,2724.745,50.311314,55116.785,47575.55,62658.02,611522240.0,59996.0,52399.5,57502.67,48460.0,43146.984,65.25431,52.726307,27.670288,64.0,12.0,52.0,57049.27,57685.938,53171.543,56509.246,56612.39,53409.492,54376.24
143,143,BTC_USDT,2021-03-23,53000.0,55832.15,54085.67,54376.24,49482544.0,1940.6139,2567.919,50.972694,55316.375,48081.633,62551.12,661004800.0,56170.2,52399.5,56814.633,48460.0,43591.953,52.33819,34.2138,-2.034983,60.0,8.0,52.0,56392.062,57005.562,53070.234,55798.242,56205.816,53471.863,52319.8
144,144,BTC_USDT,2021-03-24,51774.91,57200.0,54345.77,52319.8,67736272.0,1496.0013,2353.5354,46.26329,55514.418,48858.633,62170.2,593268480.0,55614.39,52399.5,55927.953,48266.914,43591.953,33.81046,14.491274,-24.147097,56.0,4.0,52.0,55245.426,56337.46,53010.37,54638.76,55499.27,53397.535,51328.05
145,145,BTC_USDT,2021-03-25,50483.38,53217.8,52316.18,51328.05,61408356.0,1051.4958,2093.1274,44.145016,55644.203,49436.31,61852.098,531860160.0,56468.76,52399.5,55282.188,48549.88,43591.953,19.40628,9.513771,-10.271249,52.0,4.0,52.0,53896.035,55906.445,53091.52,53535.19,54740.863,53264.023,55016.76
146,146,BTC_USDT,2021-03-26,51267.23,55038.82,51277.24,55016.76,35499020.0,985.50977,1871.6039,52.801315,55950.582,50554.74,61346.426,567359170.0,53771.35,53376.1,55282.188,48756.75,43591.953,13.886517,17.654505,25.190481,48.0,4.0,48.0,53425.504,55718.023,53268.918,54029.047,54791.027,53377.1,55855.27
147,147,BTC_USDT,2021-03-27,53967.74,56645.32,55008.35,55855.27,28802482.0,989.47,1695.1771,54.52654,56196.324,51312.156,61080.49,596161660.0,51711.12,54062.0,55175.438,48958.273,43591.953,19.654766,31.796022,56.078537,44.0,12.0,32.0,53779.223,55414.246,53561.695,54637.79,54984.527,53536.984,55773.96
148,148,BTC_USDT,2021-03-28,54700.0,56517.75,55828.0,55773.96,23791014.0,974.8105,1551.1038,54.3192,56365.7,51797.008,60934.39,572370620.0,51130.62,54062.0,55175.438,48840.168,43591.953,32.046673,46.689495,75.975136,40.0,8.0,32.0,54058.77,55225.418,53877.16,55016.51,55128.06,53681.305,57620.8
149,149,BTC_USDT,2021-03-29,54940.24,58332.14,55769.13,57620.8,44980120.0,1099.5425,1460.7915,58.206608,56502.375,51955.27,61049.477,617350780.0,50021.51,54062.0,54538.184,48209.375,43591.953,45.536507,58.124004,83.298996,36.0,4.0,32.0,55118.97,55182.195,54260.453,55884.61,55581.285,53935.465,58747.99
150,150,BTC_USDT,2021-03-30,57085.0,59360.0,57614.0,58747.99,29649102.0,1274.6547,1423.5641,60.42046,56646.87,52008.105,61285.64,646999870.0,49093.37,54062.0,54921.688,47811.98,43591.953,58.562572,70.87422,95.49752,32.0,4.0,32.0,56602.957,55249.496,54713.05,56839.07,56157.05,54245.95,58743.33
